time_id,order_date,day_of_week,month,year,quarter
20810,2019-08-07 17:39:00,Wednesday,8,2019,3
20811,2019-08-07 17:46:00,Wednesday,8,2019,3
20812,2019-08-07 17:48:00,Wednesday,8,2019,3
20813,2019-08-07 17:50:00,Wednesday,8,2019,3
20814,2019-08-07 17:50:00,Wednesday,8,2019,3
20815,2019-08-07 17:51:00,Wednesday,8,2019,3
20816,2019-08-07 17:52:00,Wednesday,8,2019,3
20817,2019-08-07 17:54:00,Wednesday,8,2019,3
20818,2019-08-07 17:57:00,Wednesday,8,2019,3
20819,2019-08-07 17:57:00,Wednesday,8,2019,3
20820,2019-08-07 17:58:00,Wednesday,8,2019,3
20821,2019-08-07 18:02:00,Wednesday,8,2019,3
20822,2019-08-07 18:04:00,Wednesday,8,2019,3
20823,2019-08-07 18:07:00,Wednesday,8,2019,3
20824,2019-08-07 18:11:00,Wednesday,8,2019,3
20825,2019-08-07 18:18:00,Wednesday,8,2019,3
20826,2019-08-07 18:19:00,Wednesday,8,2019,3
20827,2019-08-07 18:21:00,Wednesday,8,2019,3
20828,2019-08-07 18:24:00,Wednesday,8,2019,3
20829,2019-08-07 18:26:00,Wednesday,8,2019,3
20830,2019-08-07 18:27:00,Wednesday,8,2019,3
20831,2019-08-07 18:27:00,Wednesday,8,2019,3
20832,2019-08-07 18:27:00,Wednesday,8,2019,3
20833,2019-08-07 18:28:00,Wednesday,8,2019,3
20834,2019-08-07 18:30:00,Wednesday,8,2019,3
20835,2019-08-07 18:33:00,Wednesday,8,2019,3
20836,2019-08-07 18:35:00,Wednesday,8,2019,3
20837,2019-08-07 18:37:00,Wednesday,8,2019,3
20838,2019-08-07 18:39:00,Wednesday,8,2019,3
20839,2019-08-07 18:47:00,Wednesday,8,2019,3
20840,2019-08-07 19:03:00,Wednesday,8,2019,3
20841,2019-08-07 19:05:00,Wednesday,8,2019,3
20842,2019-08-07 19:15:00,Wednesday,8,2019,3
20843,2019-08-07 19:22:00,Wednesday,8,2019,3
20844,2019-08-07 19:23:00,Wednesday,8,2019,3
20845,2019-08-07 19:24:00,Wednesday,8,2019,3
20846,2019-08-07 19:28:00,Wednesday,8,2019,3
20847,2019-08-07 19:28:00,Wednesday,8,2019,3
20848,2019-08-07 19:29:00,Wednesday,8,2019,3
20849,2019-08-07 19:29:00,Wednesday,8,2019,3
20850,2019-08-07 19:30:00,Wednesday,8,2019,3
20851,2019-08-07 19:31:00,Wednesday,8,2019,3
20852,2019-08-07 19:34:00,Wednesday,8,2019,3
20853,2019-08-07 19:37:00,Wednesday,8,2019,3
20854,2019-08-07 19:40:00,Wednesday,8,2019,3
20855,2019-08-07 19:43:00,Wednesday,8,2019,3
20856,2019-08-07 19:43:00,Wednesday,8,2019,3
20857,2019-08-07 19:43:00,Wednesday,8,2019,3
20858,2019-08-07 19:46:00,Wednesday,8,2019,3
20859,2019-08-07 19:56:00,Wednesday,8,2019,3
20860,2019-08-07 19:59:00,Wednesday,8,2019,3
20861,2019-08-07 20:03:00,Wednesday,8,2019,3
20862,2019-08-07 20:04:00,Wednesday,8,2019,3
20863,2019-08-07 20:05:00,Wednesday,8,2019,3
20864,2019-08-07 20:06:00,Wednesday,8,2019,3
20865,2019-08-07 20:06:00,Wednesday,8,2019,3
20866,2019-08-07 20:08:00,Wednesday,8,2019,3
20867,2019-08-07 20:11:00,Wednesday,8,2019,3
20868,2019-08-07 20:13:00,Wednesday,8,2019,3
20869,2019-08-07 20:16:00,Wednesday,8,2019,3
20870,2019-08-07 20:25:00,Wednesday,8,2019,3
20871,2019-08-07 20:30:00,Wednesday,8,2019,3
20872,2019-08-07 20:32:00,Wednesday,8,2019,3
20873,2019-08-07 20:34:00,Wednesday,8,2019,3
20874,2019-08-07 20:36:00,Wednesday,8,2019,3
20875,2019-08-07 20:41:00,Wednesday,8,2019,3
20876,2019-08-07 20:45:00,Wednesday,8,2019,3
20877,2019-08-07 20:45:00,Wednesday,8,2019,3
20878,2019-08-07 20:48:00,Wednesday,8,2019,3
20879,2019-08-07 20:48:00,Wednesday,8,2019,3
20880,2019-08-07 20:49:00,Wednesday,8,2019,3
20881,2019-08-07 20:50:00,Wednesday,8,2019,3
20882,2019-08-07 20:55:00,Wednesday,8,2019,3
20883,2019-08-07 20:58:00,Wednesday,8,2019,3
20884,2019-08-07 21:00:00,Wednesday,8,2019,3
20885,2019-08-07 21:00:00,Wednesday,8,2019,3
20886,2019-08-07 21:03:00,Wednesday,8,2019,3
20887,2019-08-07 21:06:00,Wednesday,8,2019,3
20888,2019-08-07 21:06:00,Wednesday,8,2019,3
20889,2019-08-07 21:08:00,Wednesday,8,2019,3
20890,2019-08-07 21:17:00,Wednesday,8,2019,3
20891,2019-08-07 21:18:00,Wednesday,8,2019,3
20892,2019-08-07 21:24:00,Wednesday,8,2019,3
20893,2019-08-07 21:26:00,Wednesday,8,2019,3
20894,2019-08-07 21:27:00,Wednesday,8,2019,3
20895,2019-08-07 21:31:00,Wednesday,8,2019,3
20896,2019-08-07 21:35:00,Wednesday,8,2019,3
20897,2019-08-07 21:42:00,Wednesday,8,2019,3
20898,2019-08-07 21:45:00,Wednesday,8,2019,3
20899,2019-08-07 21:46:00,Wednesday,8,2019,3
20900,2019-08-07 22:05:00,Wednesday,8,2019,3
20901,2019-08-07 22:14:00,Wednesday,8,2019,3
20902,2019-08-07 22:15:00,Wednesday,8,2019,3
20903,2019-08-07 22:18:00,Wednesday,8,2019,3
20904,2019-08-07 22:18:00,Wednesday,8,2019,3
20905,2019-08-07 22:20:00,Wednesday,8,2019,3
20906,2019-08-07 22:20:00,Wednesday,8,2019,3
20907,2019-08-07 22:30:00,Wednesday,8,2019,3
20908,2019-08-07 22:31:00,Wednesday,8,2019,3
20909,2019-08-07 22:37:00,Wednesday,8,2019,3
20910,2019-08-07 22:38:00,Wednesday,8,2019,3
20911,2019-08-07 22:39:00,Wednesday,8,2019,3
20912,2019-08-07 22:39:00,Wednesday,8,2019,3
20913,2019-08-07 22:40:00,Wednesday,8,2019,3
20914,2019-08-07 22:45:00,Wednesday,8,2019,3
20915,2019-08-07 22:45:00,Wednesday,8,2019,3
20916,2019-08-07 22:50:00,Wednesday,8,2019,3
20917,2019-08-07 22:51:00,Wednesday,8,2019,3
20918,2019-08-07 22:56:00,Wednesday,8,2019,3
20919,2019-08-07 23:07:00,Wednesday,8,2019,3
20920,2019-08-07 23:12:00,Wednesday,8,2019,3
20921,2019-08-07 23:12:00,Wednesday,8,2019,3
20922,2019-08-07 23:13:00,Wednesday,8,2019,3
20923,2019-08-07 23:17:00,Wednesday,8,2019,3
20924,2019-08-07 23:17:00,Wednesday,8,2019,3
20925,2019-08-07 23:22:00,Wednesday,8,2019,3
20926,2019-08-07 23:25:00,Wednesday,8,2019,3
20927,2019-08-07 23:35:00,Wednesday,8,2019,3
20928,2019-08-07 23:45:00,Wednesday,8,2019,3
20929,2019-08-07 23:46:00,Wednesday,8,2019,3
20930,2019-08-07 23:57:00,Wednesday,8,2019,3
20931,2019-08-08 00:10:00,Thursday,8,2019,3
20932,2019-08-08 00:13:00,Thursday,8,2019,3
20933,2019-08-08 00:18:00,Thursday,8,2019,3
20934,2019-08-08 00:21:00,Thursday,8,2019,3
20935,2019-08-08 00:31:00,Thursday,8,2019,3
20936,2019-08-08 00:34:00,Thursday,8,2019,3
20937,2019-08-08 00:35:00,Thursday,8,2019,3
20938,2019-08-08 00:47:00,Thursday,8,2019,3
20939,2019-08-08 01:46:00,Thursday,8,2019,3
20940,2019-08-08 01:49:00,Thursday,8,2019,3
20941,2019-08-08 02:48:00,Thursday,8,2019,3
20942,2019-08-08 03:15:00,Thursday,8,2019,3
20943,2019-08-08 03:23:00,Thursday,8,2019,3
20944,2019-08-08 04:22:00,Thursday,8,2019,3
20945,2019-08-08 04:33:00,Thursday,8,2019,3
20946,2019-08-08 05:05:00,Thursday,8,2019,3
20947,2019-08-08 05:09:00,Thursday,8,2019,3
20948,2019-08-08 05:58:00,Thursday,8,2019,3
20949,2019-08-08 06:09:00,Thursday,8,2019,3
20950,2019-08-08 06:09:00,Thursday,8,2019,3
20951,2019-08-08 06:15:00,Thursday,8,2019,3
20952,2019-08-08 06:33:00,Thursday,8,2019,3
20953,2019-08-08 06:44:00,Thursday,8,2019,3
20954,2019-08-08 06:54:00,Thursday,8,2019,3
20955,2019-08-08 07:08:00,Thursday,8,2019,3
20956,2019-08-08 07:30:00,Thursday,8,2019,3
20957,2019-08-08 07:34:00,Thursday,8,2019,3
20958,2019-08-08 07:38:00,Thursday,8,2019,3
20959,2019-08-08 07:38:00,Thursday,8,2019,3
20960,2019-08-08 07:41:00,Thursday,8,2019,3
20961,2019-08-08 07:42:00,Thursday,8,2019,3
20962,2019-08-08 07:53:00,Thursday,8,2019,3
20963,2019-08-08 08:00:00,Thursday,8,2019,3
20964,2019-08-08 08:13:00,Thursday,8,2019,3
20965,2019-08-08 08:15:00,Thursday,8,2019,3
20966,2019-08-08 08:17:00,Thursday,8,2019,3
20967,2019-08-08 08:36:00,Thursday,8,2019,3
20968,2019-08-08 08:37:00,Thursday,8,2019,3
20969,2019-08-08 08:43:00,Thursday,8,2019,3
20970,2019-08-08 08:44:00,Thursday,8,2019,3
20971,2019-08-08 08:48:00,Thursday,8,2019,3
20972,2019-08-08 08:48:00,Thursday,8,2019,3
20973,2019-08-08 08:49:00,Thursday,8,2019,3
20974,2019-08-08 08:49:00,Thursday,8,2019,3
20975,2019-08-08 08:53:00,Thursday,8,2019,3
20976,2019-08-08 08:56:00,Thursday,8,2019,3
20977,2019-08-08 09:12:00,Thursday,8,2019,3
20978,2019-08-08 09:13:00,Thursday,8,2019,3
20979,2019-08-08 09:14:00,Thursday,8,2019,3
20980,2019-08-08 09:16:00,Thursday,8,2019,3
20981,2019-08-08 09:17:00,Thursday,8,2019,3
20982,2019-08-08 09:22:00,Thursday,8,2019,3
20983,2019-08-08 09:28:00,Thursday,8,2019,3
20984,2019-08-08 09:29:00,Thursday,8,2019,3
20985,2019-08-08 09:32:00,Thursday,8,2019,3
20986,2019-08-08 09:32:00,Thursday,8,2019,3
20987,2019-08-08 09:36:00,Thursday,8,2019,3
20988,2019-08-08 09:37:00,Thursday,8,2019,3
20989,2019-08-08 09:44:00,Thursday,8,2019,3
20990,2019-08-08 09:46:00,Thursday,8,2019,3
20991,2019-08-08 09:52:00,Thursday,8,2019,3
20992,2019-08-08 09:54:00,Thursday,8,2019,3
20993,2019-08-08 09:55:00,Thursday,8,2019,3
20994,2019-08-08 09:57:00,Thursday,8,2019,3
20995,2019-08-08 10:09:00,Thursday,8,2019,3
20996,2019-08-08 10:12:00,Thursday,8,2019,3
20997,2019-08-08 10:13:00,Thursday,8,2019,3
20998,2019-08-08 10:14:00,Thursday,8,2019,3
20999,2019-08-08 10:17:00,Thursday,8,2019,3
21000,2019-08-08 10:18:00,Thursday,8,2019,3
21001,2019-08-08 10:18:00,Thursday,8,2019,3
21002,2019-08-08 10:19:00,Thursday,8,2019,3
21003,2019-08-08 10:21:00,Thursday,8,2019,3
21004,2019-08-08 10:21:00,Thursday,8,2019,3
21005,2019-08-08 10:25:00,Thursday,8,2019,3
21006,2019-08-08 10:27:00,Thursday,8,2019,3
21007,2019-08-08 10:28:00,Thursday,8,2019,3
21008,2019-08-08 10:28:00,Thursday,8,2019,3
21009,2019-08-08 10:30:00,Thursday,8,2019,3
21010,2019-08-08 10:32:00,Thursday,8,2019,3
21011,2019-08-08 10:33:00,Thursday,8,2019,3
21012,2019-08-08 10:41:00,Thursday,8,2019,3
21013,2019-08-08 10:46:00,Thursday,8,2019,3
21014,2019-08-08 10:49:00,Thursday,8,2019,3
21015,2019-08-08 10:52:00,Thursday,8,2019,3
21016,2019-08-08 10:54:00,Thursday,8,2019,3
21017,2019-08-08 11:00:00,Thursday,8,2019,3
21018,2019-08-08 11:00:00,Thursday,8,2019,3
21019,2019-08-08 11:01:00,Thursday,8,2019,3
21020,2019-08-08 11:03:00,Thursday,8,2019,3
21021,2019-08-08 11:05:00,Thursday,8,2019,3
21022,2019-08-08 11:10:00,Thursday,8,2019,3
21023,2019-08-08 11:12:00,Thursday,8,2019,3
21024,2019-08-08 11:13:00,Thursday,8,2019,3
21025,2019-08-08 11:15:00,Thursday,8,2019,3
21026,2019-08-08 11:16:00,Thursday,8,2019,3
21027,2019-08-08 11:16:00,Thursday,8,2019,3
21028,2019-08-08 11:22:00,Thursday,8,2019,3
21029,2019-08-08 11:22:00,Thursday,8,2019,3
21030,2019-08-08 11:33:00,Thursday,8,2019,3
21031,2019-08-08 11:33:00,Thursday,8,2019,3
21032,2019-08-08 11:33:00,Thursday,8,2019,3
21033,2019-08-08 11:35:00,Thursday,8,2019,3
21034,2019-08-08 11:35:00,Thursday,8,2019,3
21035,2019-08-08 11:37:00,Thursday,8,2019,3
21036,2019-08-08 11:37:00,Thursday,8,2019,3
21037,2019-08-08 11:37:00,Thursday,8,2019,3
21038,2019-08-08 11:37:00,Thursday,8,2019,3
21039,2019-08-08 11:42:00,Thursday,8,2019,3
21040,2019-08-08 11:46:00,Thursday,8,2019,3
21041,2019-08-08 11:46:00,Thursday,8,2019,3
21042,2019-08-08 11:47:00,Thursday,8,2019,3
21043,2019-08-08 11:52:00,Thursday,8,2019,3
21044,2019-08-08 11:56:00,Thursday,8,2019,3
21045,2019-08-08 11:58:00,Thursday,8,2019,3
21046,2019-08-08 11:58:00,Thursday,8,2019,3
21047,2019-08-08 11:58:00,Thursday,8,2019,3
21048,2019-08-08 11:58:00,Thursday,8,2019,3
21049,2019-08-08 12:00:00,Thursday,8,2019,3
21050,2019-08-08 12:02:00,Thursday,8,2019,3
21051,2019-08-08 12:02:00,Thursday,8,2019,3
21052,2019-08-08 12:03:00,Thursday,8,2019,3
21053,2019-08-08 12:07:00,Thursday,8,2019,3
21054,2019-08-08 12:07:00,Thursday,8,2019,3
21055,2019-08-08 12:08:00,Thursday,8,2019,3
21056,2019-08-08 12:10:00,Thursday,8,2019,3
21057,2019-08-08 12:13:00,Thursday,8,2019,3
21058,2019-08-08 12:14:00,Thursday,8,2019,3
21059,2019-08-08 12:17:00,Thursday,8,2019,3
21060,2019-08-08 12:18:00,Thursday,8,2019,3
21061,2019-08-08 12:20:00,Thursday,8,2019,3
21062,2019-08-08 12:21:00,Thursday,8,2019,3
21063,2019-08-08 12:24:00,Thursday,8,2019,3
21064,2019-08-08 12:26:00,Thursday,8,2019,3
21065,2019-08-08 12:27:00,Thursday,8,2019,3
21066,2019-08-08 12:30:00,Thursday,8,2019,3
21067,2019-08-08 12:31:00,Thursday,8,2019,3
21068,2019-08-08 12:32:00,Thursday,8,2019,3
21069,2019-08-08 12:33:00,Thursday,8,2019,3
21070,2019-08-08 12:38:00,Thursday,8,2019,3
21071,2019-08-08 12:39:00,Thursday,8,2019,3
21072,2019-08-08 12:41:00,Thursday,8,2019,3
21073,2019-08-08 12:45:00,Thursday,8,2019,3
21074,2019-08-08 12:48:00,Thursday,8,2019,3
21075,2019-08-08 12:49:00,Thursday,8,2019,3
21076,2019-08-08 12:52:00,Thursday,8,2019,3
21077,2019-08-08 12:58:00,Thursday,8,2019,3
21078,2019-08-08 12:59:00,Thursday,8,2019,3
21079,2019-08-08 13:02:00,Thursday,8,2019,3
21080,2019-08-08 13:02:00,Thursday,8,2019,3
21081,2019-08-08 13:04:00,Thursday,8,2019,3
21082,2019-08-08 13:04:00,Thursday,8,2019,3
21083,2019-08-08 13:05:00,Thursday,8,2019,3
21084,2019-08-08 13:05:00,Thursday,8,2019,3
21085,2019-08-08 13:06:00,Thursday,8,2019,3
21086,2019-08-08 13:06:00,Thursday,8,2019,3
21087,2019-08-08 13:07:00,Thursday,8,2019,3
21088,2019-08-08 13:08:00,Thursday,8,2019,3
21089,2019-08-08 13:08:00,Thursday,8,2019,3
21090,2019-08-08 13:15:00,Thursday,8,2019,3
21091,2019-08-08 13:19:00,Thursday,8,2019,3
21092,2019-08-08 13:19:00,Thursday,8,2019,3
21093,2019-08-08 13:19:00,Thursday,8,2019,3
21094,2019-08-08 13:22:00,Thursday,8,2019,3
21095,2019-08-08 13:23:00,Thursday,8,2019,3
21096,2019-08-08 13:34:00,Thursday,8,2019,3
21097,2019-08-08 13:35:00,Thursday,8,2019,3
21098,2019-08-08 13:47:00,Thursday,8,2019,3
21099,2019-08-08 13:49:00,Thursday,8,2019,3
21100,2019-08-08 13:49:00,Thursday,8,2019,3
21101,2019-08-08 13:50:00,Thursday,8,2019,3
21102,2019-08-08 13:51:00,Thursday,8,2019,3
21103,2019-08-08 13:51:00,Thursday,8,2019,3
21104,2019-08-08 13:54:00,Thursday,8,2019,3
21105,2019-08-08 13:55:00,Thursday,8,2019,3
21106,2019-08-08 13:56:00,Thursday,8,2019,3
21107,2019-08-08 13:57:00,Thursday,8,2019,3
21108,2019-08-08 13:57:00,Thursday,8,2019,3
21109,2019-08-08 14:00:00,Thursday,8,2019,3
21110,2019-08-08 14:09:00,Thursday,8,2019,3
21111,2019-08-08 14:09:00,Thursday,8,2019,3
21112,2019-08-08 14:10:00,Thursday,8,2019,3
21113,2019-08-08 14:15:00,Thursday,8,2019,3
21114,2019-08-08 14:18:00,Thursday,8,2019,3
21115,2019-08-08 14:22:00,Thursday,8,2019,3
21116,2019-08-08 14:22:00,Thursday,8,2019,3
21117,2019-08-08 14:24:00,Thursday,8,2019,3
21118,2019-08-08 14:27:00,Thursday,8,2019,3
21119,2019-08-08 14:36:00,Thursday,8,2019,3
21120,2019-08-08 14:36:00,Thursday,8,2019,3
21121,2019-08-08 14:36:00,Thursday,8,2019,3
21122,2019-08-08 14:39:00,Thursday,8,2019,3
21123,2019-08-08 14:41:00,Thursday,8,2019,3
21124,2019-08-08 14:44:00,Thursday,8,2019,3
21125,2019-08-08 14:47:00,Thursday,8,2019,3
21126,2019-08-08 14:52:00,Thursday,8,2019,3
21127,2019-08-08 14:52:00,Thursday,8,2019,3
21128,2019-08-08 14:53:00,Thursday,8,2019,3
21129,2019-08-08 14:56:00,Thursday,8,2019,3
21130,2019-08-08 14:57:00,Thursday,8,2019,3
21131,2019-08-08 14:59:00,Thursday,8,2019,3
21132,2019-08-08 15:00:00,Thursday,8,2019,3
21133,2019-08-08 15:03:00,Thursday,8,2019,3
21134,2019-08-08 15:04:00,Thursday,8,2019,3
21135,2019-08-08 15:04:00,Thursday,8,2019,3
21136,2019-08-08 15:09:00,Thursday,8,2019,3
21137,2019-08-08 15:09:00,Thursday,8,2019,3
21138,2019-08-08 15:13:00,Thursday,8,2019,3
21139,2019-08-08 15:15:00,Thursday,8,2019,3
21140,2019-08-08 15:20:00,Thursday,8,2019,3
21141,2019-08-08 15:22:00,Thursday,8,2019,3
21142,2019-08-08 15:29:00,Thursday,8,2019,3
21143,2019-08-08 15:31:00,Thursday,8,2019,3
21144,2019-08-08 15:33:00,Thursday,8,2019,3
21145,2019-08-08 15:35:00,Thursday,8,2019,3
21146,2019-08-08 15:36:00,Thursday,8,2019,3
21147,2019-08-08 15:38:00,Thursday,8,2019,3
21148,2019-08-08 15:40:00,Thursday,8,2019,3
21149,2019-08-08 15:44:00,Thursday,8,2019,3
21150,2019-08-08 15:52:00,Thursday,8,2019,3
21151,2019-08-08 15:54:00,Thursday,8,2019,3
21152,2019-08-08 15:56:00,Thursday,8,2019,3
21153,2019-08-08 15:58:00,Thursday,8,2019,3
21154,2019-08-08 16:03:00,Thursday,8,2019,3
21155,2019-08-08 16:05:00,Thursday,8,2019,3
21156,2019-08-08 16:05:00,Thursday,8,2019,3
21157,2019-08-08 16:06:00,Thursday,8,2019,3
21158,2019-08-08 16:06:00,Thursday,8,2019,3
21159,2019-08-08 16:12:00,Thursday,8,2019,3
21160,2019-08-08 16:22:00,Thursday,8,2019,3
21161,2019-08-08 16:27:00,Thursday,8,2019,3
21162,2019-08-08 16:28:00,Thursday,8,2019,3
21163,2019-08-08 16:34:00,Thursday,8,2019,3
21164,2019-08-08 16:35:00,Thursday,8,2019,3
21165,2019-08-08 16:35:00,Thursday,8,2019,3
21166,2019-08-08 16:44:00,Thursday,8,2019,3
21167,2019-08-08 16:44:00,Thursday,8,2019,3
21168,2019-08-08 16:47:00,Thursday,8,2019,3
21169,2019-08-08 16:48:00,Thursday,8,2019,3
21170,2019-08-08 16:50:00,Thursday,8,2019,3
21171,2019-08-08 16:51:00,Thursday,8,2019,3
21172,2019-08-08 16:56:00,Thursday,8,2019,3
21173,2019-08-08 16:57:00,Thursday,8,2019,3
21174,2019-08-08 17:00:00,Thursday,8,2019,3
21175,2019-08-08 17:05:00,Thursday,8,2019,3
21176,2019-08-08 17:05:00,Thursday,8,2019,3
21177,2019-08-08 17:15:00,Thursday,8,2019,3
21178,2019-08-08 17:15:00,Thursday,8,2019,3
21179,2019-08-08 17:15:00,Thursday,8,2019,3
21180,2019-08-08 17:19:00,Thursday,8,2019,3
21181,2019-08-08 17:20:00,Thursday,8,2019,3
21182,2019-08-08 17:28:00,Thursday,8,2019,3
21183,2019-08-08 17:28:00,Thursday,8,2019,3
21184,2019-08-08 17:30:00,Thursday,8,2019,3
21185,2019-08-08 17:32:00,Thursday,8,2019,3
21186,2019-08-08 17:34:00,Thursday,8,2019,3
21187,2019-08-08 17:36:00,Thursday,8,2019,3
21188,2019-08-08 17:40:00,Thursday,8,2019,3
21189,2019-08-08 17:40:00,Thursday,8,2019,3
21190,2019-08-08 17:40:00,Thursday,8,2019,3
21191,2019-08-08 17:42:00,Thursday,8,2019,3
21192,2019-08-08 17:47:00,Thursday,8,2019,3
21193,2019-08-08 17:50:00,Thursday,8,2019,3
21194,2019-08-08 17:53:00,Thursday,8,2019,3
21195,2019-08-08 17:57:00,Thursday,8,2019,3
21196,2019-08-08 18:00:00,Thursday,8,2019,3
21197,2019-08-08 18:10:00,Thursday,8,2019,3
21198,2019-08-08 18:15:00,Thursday,8,2019,3
21199,2019-08-08 18:22:00,Thursday,8,2019,3
21200,2019-08-08 18:26:00,Thursday,8,2019,3
21201,2019-08-08 18:26:00,Thursday,8,2019,3
21202,2019-08-08 18:29:00,Thursday,8,2019,3
21203,2019-08-08 18:34:00,Thursday,8,2019,3
21204,2019-08-08 18:36:00,Thursday,8,2019,3
21205,2019-08-08 18:36:00,Thursday,8,2019,3
21206,2019-08-08 18:37:00,Thursday,8,2019,3
21207,2019-08-08 18:40:00,Thursday,8,2019,3
21208,2019-08-08 18:41:00,Thursday,8,2019,3
21209,2019-08-08 18:41:00,Thursday,8,2019,3
21210,2019-08-08 18:46:00,Thursday,8,2019,3
21211,2019-08-08 18:49:00,Thursday,8,2019,3
21212,2019-08-08 18:50:00,Thursday,8,2019,3
21213,2019-08-08 18:51:00,Thursday,8,2019,3
21214,2019-08-08 18:51:00,Thursday,8,2019,3
21215,2019-08-08 18:52:00,Thursday,8,2019,3
21216,2019-08-08 18:57:00,Thursday,8,2019,3
21217,2019-08-08 19:00:00,Thursday,8,2019,3
21218,2019-08-08 19:06:00,Thursday,8,2019,3
21219,2019-08-08 19:09:00,Thursday,8,2019,3
21220,2019-08-08 19:10:00,Thursday,8,2019,3
21221,2019-08-08 19:11:00,Thursday,8,2019,3
21222,2019-08-08 19:13:00,Thursday,8,2019,3
21223,2019-08-08 19:18:00,Thursday,8,2019,3
21224,2019-08-08 19:20:00,Thursday,8,2019,3
21225,2019-08-08 19:22:00,Thursday,8,2019,3
21226,2019-08-08 19:22:00,Thursday,8,2019,3
21227,2019-08-08 19:22:00,Thursday,8,2019,3
21228,2019-08-08 19:24:00,Thursday,8,2019,3
21229,2019-08-08 19:24:00,Thursday,8,2019,3
21230,2019-08-08 19:25:00,Thursday,8,2019,3
21231,2019-08-08 19:26:00,Thursday,8,2019,3
21232,2019-08-08 19:34:00,Thursday,8,2019,3
21233,2019-08-08 19:38:00,Thursday,8,2019,3
21234,2019-08-08 19:38:00,Thursday,8,2019,3
21235,2019-08-08 19:45:00,Thursday,8,2019,3
21236,2019-08-08 19:49:00,Thursday,8,2019,3
21237,2019-08-08 19:52:00,Thursday,8,2019,3
21238,2019-08-08 19:53:00,Thursday,8,2019,3
21239,2019-08-08 19:54:00,Thursday,8,2019,3
21240,2019-08-08 19:55:00,Thursday,8,2019,3
21241,2019-08-08 19:58:00,Thursday,8,2019,3
21242,2019-08-08 19:58:00,Thursday,8,2019,3
21243,2019-08-08 20:03:00,Thursday,8,2019,3
21244,2019-08-08 20:03:00,Thursday,8,2019,3
21245,2019-08-08 20:04:00,Thursday,8,2019,3
21246,2019-08-08 20:08:00,Thursday,8,2019,3
21247,2019-08-08 20:11:00,Thursday,8,2019,3
21248,2019-08-08 20:11:00,Thursday,8,2019,3
21249,2019-08-08 20:13:00,Thursday,8,2019,3
21250,2019-08-08 20:16:00,Thursday,8,2019,3
21251,2019-08-08 20:20:00,Thursday,8,2019,3
21252,2019-08-08 20:23:00,Thursday,8,2019,3
21253,2019-08-08 20:24:00,Thursday,8,2019,3
21254,2019-08-08 20:24:00,Thursday,8,2019,3
21255,2019-08-08 20:24:00,Thursday,8,2019,3
21256,2019-08-08 20:25:00,Thursday,8,2019,3
21257,2019-08-08 20:26:00,Thursday,8,2019,3
21258,2019-08-08 20:33:00,Thursday,8,2019,3
21259,2019-08-08 20:34:00,Thursday,8,2019,3
21260,2019-08-08 20:34:00,Thursday,8,2019,3
21261,2019-08-08 20:36:00,Thursday,8,2019,3
21262,2019-08-08 20:42:00,Thursday,8,2019,3
21263,2019-08-08 20:43:00,Thursday,8,2019,3
21264,2019-08-08 20:47:00,Thursday,8,2019,3
21265,2019-08-08 20:50:00,Thursday,8,2019,3
21266,2019-08-08 20:51:00,Thursday,8,2019,3
21267,2019-08-08 20:56:00,Thursday,8,2019,3
21268,2019-08-08 21:03:00,Thursday,8,2019,3
21269,2019-08-08 21:04:00,Thursday,8,2019,3
21270,2019-08-08 21:04:00,Thursday,8,2019,3
21271,2019-08-08 21:07:00,Thursday,8,2019,3
21272,2019-08-08 21:12:00,Thursday,8,2019,3
21273,2019-08-08 21:18:00,Thursday,8,2019,3
21274,2019-08-08 21:22:00,Thursday,8,2019,3
21275,2019-08-08 21:24:00,Thursday,8,2019,3
21276,2019-08-08 21:24:00,Thursday,8,2019,3
21277,2019-08-08 21:26:00,Thursday,8,2019,3
21278,2019-08-08 21:27:00,Thursday,8,2019,3
21279,2019-08-08 21:32:00,Thursday,8,2019,3
21280,2019-08-08 21:35:00,Thursday,8,2019,3
21281,2019-08-08 21:36:00,Thursday,8,2019,3
21282,2019-08-08 21:38:00,Thursday,8,2019,3
21283,2019-08-08 21:41:00,Thursday,8,2019,3
21284,2019-08-08 21:44:00,Thursday,8,2019,3
21285,2019-08-08 21:48:00,Thursday,8,2019,3
21286,2019-08-08 21:48:00,Thursday,8,2019,3
21287,2019-08-08 21:50:00,Thursday,8,2019,3
21288,2019-08-08 21:51:00,Thursday,8,2019,3
21289,2019-08-08 21:52:00,Thursday,8,2019,3
21290,2019-08-08 21:53:00,Thursday,8,2019,3
21291,2019-08-08 21:53:00,Thursday,8,2019,3
21292,2019-08-08 21:56:00,Thursday,8,2019,3
21293,2019-08-08 21:59:00,Thursday,8,2019,3
21294,2019-08-08 22:13:00,Thursday,8,2019,3
21295,2019-08-08 22:15:00,Thursday,8,2019,3
21296,2019-08-08 22:19:00,Thursday,8,2019,3
21297,2019-08-08 22:24:00,Thursday,8,2019,3
21298,2019-08-08 22:29:00,Thursday,8,2019,3
21299,2019-08-08 22:32:00,Thursday,8,2019,3
21300,2019-08-08 22:40:00,Thursday,8,2019,3
21301,2019-08-08 22:41:00,Thursday,8,2019,3
21302,2019-08-08 22:44:00,Thursday,8,2019,3
21303,2019-08-08 22:58:00,Thursday,8,2019,3
